filename	listnumber	assignmentid	hitid	workerid	origin	timestamp	partid	questionid	answer	filename.1	Short Utterance	challengelevel	phonemes	phonemelength	noise	snr	placeholder1	placeholder2	placeholder3	id	confidence	Response
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216388	"""{\""lastWord\"":\""bit of material that i could study\"",\""confidence\"":47}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_745.wav	and studied every bit of material that i could study	2					1638807207592803212_sent_int_pegasus_6	682	input_phrase	892740	47	bit of material that i could study
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216389	"""{\""lastWord\"":\""(...) these swingback.\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_1016.wav	people would always bring them	2					1638807207592803212_sent_int_pegasus_69	926	output_paraphrases	892803	0	(...) these swingback.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216389	"""{\""lastWord\"":\""?\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_1016.wav	people would always bring them	2					1638807207592803212_sent_int_pegasus_69	926	output_paraphrases	892854	0	?
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216389	"""{\""lastWord\"":\""pre mart\"",\""confidence\"":2}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_1016.wav	people would always bring them	2					1638807207592803212_sent_int_pegasus_69	926	output_paraphrases	893036	2	pre mart
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216389	"""{\""lastWord\"":\"".........\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_1016.wav	people would always bring them	2					1638807207592803212_sent_int_pegasus_69	926	output_paraphrases	892973	0	.........
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216389	"""{\""lastWord\"":\""People will always brings\"",\""confidence\"":1}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_1016.wav	people would always bring them	2					1638807207592803212_sent_int_pegasus_69	926	output_paraphrases	892921	1	People will always brings
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216389	"""{\""lastWord\"":\""....\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_1016.wav	people would always bring them	2					1638807207592803212_sent_int_pegasus_69	926	output_paraphrases	892748	0	....
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216390	"""{\""lastWord\"":\""That is one of many reasons floating around.\"",\""confidence\"":49}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_708.wav	that is one of the many rumors floating around	2					1638807207592803212_sent_int_pegasus_75	647	output_paraphrases	892809	49	That is one of many reasons floating around.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216390	"""{\""lastWord\"":\""that is one of - many - floating around\"",\""confidence\"":8}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_708.wav	that is one of the many rumors floating around	2					1638807207592803212_sent_int_pegasus_75	647	output_paraphrases	892853	8	that is one of - many - floating around
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216390	"""{\""lastWord\"":\""many orders\"",\""confidence\"":2}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_708.wav	that is one of the many rumors floating around	2					1638807207592803212_sent_int_pegasus_75	647	output_paraphrases	893051	2	many orders
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216390	"""{\""lastWord\"":\""..........\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_708.wav	that is one of the many rumors floating around	2					1638807207592803212_sent_int_pegasus_75	647	output_paraphrases	892986	0	..........
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216390	"""{\""lastWord\"":\""That is one of the many reasons floating around\"",\""confidence\"":36}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_708.wav	that is one of the many rumors floating around	2					1638807207592803212_sent_int_pegasus_75	647	output_paraphrases	892916	36	That is one of the many reasons floating around
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216390	"""{\""lastWord\"":\""that is..\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_708.wav	that is one of the many rumors floating around	2					1638807207592803212_sent_int_pegasus_75	647	output_paraphrases	892746	0	that is..
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216391	"""{\""lastWord\"":\""That (...) hander.\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_228.wav	that they feel and decide what best for them and their family	2					1638807207592803212_sent_int_pegasus_77	218	input_phrase	892802	0	That (...) hander.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216391	"""{\""lastWord\"":\""decide what's best for them and their family\"",\""confidence\"":28}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_228.wav	that they feel and decide what best for them and their family	2					1638807207592803212_sent_int_pegasus_77	218	input_phrase	892868	28	decide what's best for them and their family
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216391	"""{\""confidence\"":11,\""lastWord\"":\""fast\""}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_228.wav	that they feel and decide what best for them and their family	2					1638807207592803212_sent_int_pegasus_77	218	input_phrase	893037	11	fast
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216391	"""{\""lastWord\"":\""...... decided what's best for them........\"",\""confidence\"":17}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_228.wav	that they feel and decide what best for them and their family	2					1638807207592803212_sent_int_pegasus_77	218	input_phrase	892982	17	...... decided what's best for them........
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216391	"""{\""lastWord\"":\""That what best for their family\"",\""confidence\"":1}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_228.wav	that they feel and decide what best for them and their family	2					1638807207592803212_sent_int_pegasus_77	218	input_phrase	892924	1	That what best for their family
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216391	"""{\""lastWord\"":\""the fact they can decide whats best for your family\"",\""confidence\"":64}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_228.wav	that they feel and decide what best for them and their family	2					1638807207592803212_sent_int_pegasus_77	218	input_phrase	892745	64	the fact they can decide whats best for your family
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216392	"""{\""lastWord\"":\""The only thing I know (...) recycle filcher.\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_275.wav	the only thing i know that you can recycle is milk jugs	2					1638807207592803212_sent_int_pegasus_82	255	input_phrase	892804	0	The only thing I know (...) recycle filcher.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216392	"""{\""lastWord\"":\""?\"",\""confidence\"":0}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_275.wav	the only thing i know that you can recycle is milk jugs	2					1638807207592803212_sent_int_pegasus_82	255	input_phrase	892852	0	?
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216392	"""{\""lastWord\"":\""milk jug\"",\""confidence\"":3}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_275.wav	the only thing i know that you can recycle is milk jugs	2					1638807207592803212_sent_int_pegasus_82	255	input_phrase	893047	3	milk jug
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216392	"""{\""lastWord\"":\""the only thing i know people recycle is milk gems\"",\""confidence\"":7}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_275.wav	the only thing i know that you can recycle is milk jugs	2					1638807207592803212_sent_int_pegasus_82	255	input_phrase	892981	7	the only thing i know people recycle is milk gems
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216392	"""{\""lastWord\"":\""The only think i know recycled is milk jug\"",\""confidence\"":58}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_275.wav	the only thing i know that you can recycle is milk jugs	2					1638807207592803212_sent_int_pegasus_82	255	input_phrase	892926	58	The only think i know recycled is milk jug
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216392	"""{\""lastWord\"":\""the only thing i know is...\"",\""confidence\"":1}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_275.wav	the only thing i know that you can recycle is milk jugs	2					1638807207592803212_sent_int_pegasus_82	255	input_phrase	892737	1	the only thing i know is...
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216393	"""{\""lastWord\"":\""It's quite a task if you run into one.\"",\""confidence\"":54}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_332.wav	its quite a task if you run into one	2					1638807207592803212_sent_int_pegasus_85	304	output_paraphrases	892798	54	It's quite a task if you run into one.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216393	"""{\""lastWord\"":\""quite a - if you run into one\"",\""confidence\"":40}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_332.wav	its quite a task if you run into one	2					1638807207592803212_sent_int_pegasus_85	304	output_paraphrases	892857	40	quite a - if you run into one
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216393	"""{\""lastWord\"":\""its quite a task if you run into one\"",\""confidence\"":50}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_332.wav	its quite a task if you run into one	2					1638807207592803212_sent_int_pegasus_85	304	output_paraphrases	893043	50	its quite a task if you run into one
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216393	"""{\""lastWord\"":\""quite a task if you run into her\"",\""confidence\"":15}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_332.wav	its quite a task if you run into one	2					1638807207592803212_sent_int_pegasus_85	304	output_paraphrases	892990	15	quite a task if you run into her
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216393	"""{\""lastWord\"":\""It is quite a task if you run into one\"",\""confidence\"":27}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_332.wav	its quite a task if you run into one	2					1638807207592803212_sent_int_pegasus_85	304	output_paraphrases	892912	27	It is quite a task if you run into one
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216393	"""{\""lastWord\"":\""its quite the task if you run into one\"",\""confidence\"":71}"""	1638807207592803212_sent_int_pegasus_noisy_babble_-5_utt_332.wav	its quite a task if you run into one	2					1638807207592803212_sent_int_pegasus_85	304	output_paraphrases	892744	71	its quite the task if you run into one
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216401	"""{\""lastWord\"":\""In daycares and in mother day out programs (...)\"",\""confidence\"":16}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_600.wav	in day cares and in mother day out programs and	1					1638807207592803212_sent_int_pegasus_51	551	input_phrase	892785	16	In daycares and in mother day out programs (...)
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216401	"""{\""lastWord\"":\""the day care and the mother day out\"",\""confidence\"":12}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_600.wav	in day cares and in mother day out programs and	1					1638807207592803212_sent_int_pegasus_51	551	input_phrase	892845	12	the day care and the mother day out
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216401	"""{\""lastWord\"":\""in day care and mother programmes only\"",\""confidence\"":39}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_600.wav	in day cares and in mother day out programs and	1					1638807207592803212_sent_int_pegasus_51	551	input_phrase	893017	39	in day care and mother programmes only
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216401	"""{\""lastWord\"":\""in day-cares and other day out programmes .......\"",\""confidence\"":50}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_600.wav	in day cares and in mother day out programs and	1					1638807207592803212_sent_int_pegasus_51	551	input_phrase	892969	50	in day-cares and other day out programmes .......
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216401	"""{\""lastWord\"":\""In daycare and mother day out programs end\"",\""confidence\"":6}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_600.wav	in day cares and in mother day out programs and	1					1638807207592803212_sent_int_pegasus_51	551	input_phrase	892907	6	In daycare and mother day out programs end
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216401	"""{\""lastWord\"":\""in day car and in mother care our\"",\""confidence\"":25}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_600.wav	in day cares and in mother day out programs and	1					1638807207592803212_sent_int_pegasus_51	551	input_phrase	892731	25	in day car and in mother care our
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216402	"""{\""lastWord\"":\""It was a very close game and hard board game.\"",\""confidence\"":68}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1619.wav	it was a very close game and hard fought game	1					1638807207592803212_sent_int_pegasus_60	1478	input_phrase	892790	68	It was a very close game and hard board game.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216402	"""{\""lastWord\"":\""it was a very close game and hardcore game\"",\""confidence\"":50}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1619.wav	it was a very close game and hard fought game	1					1638807207592803212_sent_int_pegasus_60	1478	input_phrase	892846	50	it was a very close game and hardcore game
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216402	"""{\""lastWord\"":\""it was a very close day with hard fall rain\"",\""confidence\"":56}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1619.wav	it was a very close game and hard fought game	1					1638807207592803212_sent_int_pegasus_60	1478	input_phrase	893012	56	it was a very close day with hard fall rain
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216402	"""{\""lastWord\"":\""it was a very close game and hard fought game\"",\""confidence\"":92}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1619.wav	it was a very close game and hard fought game	1					1638807207592803212_sent_int_pegasus_60	1478	input_phrase	892956	92	it was a very close game and hard fought game
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216402	"""{\""lastWord\"":\""It was a very close game and very hard board game\"",\""confidence\"":23}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1619.wav	it was a very close game and hard fought game	1					1638807207592803212_sent_int_pegasus_60	1478	input_phrase	892911	23	It was a very close game and very hard board game
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216402	"""{\""lastWord\"":\""it was a very close game and hard fought game\"",\""confidence\"":100}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1619.wav	it was a very close game and hard fought game	1					1638807207592803212_sent_int_pegasus_60	1478	input_phrase	892716	100	it was a very close game and hard fought game
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216403	"""{\""lastWord\"":\""I guess that is what we're seeing in California.\"",\""confidence\"":89}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1387.wav	i guess that is what we are seeing in california	1					1638807207592803212_sent_int_pegasus_62	1265	output_paraphrases	892782	89	I guess that is what we're seeing in California.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216403	"""{\""lastWord\"":\""i guess that is what we are seeing in california\"",\""confidence\"":83}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1387.wav	i guess that is what we are seeing in california	1					1638807207592803212_sent_int_pegasus_62	1265	output_paraphrases	892851	83	i guess that is what we are seeing in california
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216403	"""{\""lastWord\"":\""i guess that is what we are seeing in California\"",\""confidence\"":75}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1387.wav	i guess that is what we are seeing in california	1					1638807207592803212_sent_int_pegasus_62	1265	output_paraphrases	893018	75	i guess that is what we are seeing in California
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216403	"""{\""lastWord\"":\""i guess that's what we are seeing in California\"",\""confidence\"":73}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1387.wav	i guess that is what we are seeing in california	1					1638807207592803212_sent_int_pegasus_62	1265	output_paraphrases	892957	73	i guess that's what we are seeing in California
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216403	"""{\""lastWord\"":\""I guess that is what we are seeing in California\"",\""confidence\"":51}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1387.wav	i guess that is what we are seeing in california	1					1638807207592803212_sent_int_pegasus_62	1265	output_paraphrases	892901	51	I guess that is what we are seeing in California
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216403	"""{\""lastWord\"":\""i guess that is what we are seeing in California\"",\""confidence\"":100}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1387.wav	i guess that is what we are seeing in california	1					1638807207592803212_sent_int_pegasus_62	1265	output_paraphrases	892720	100	i guess that is what we are seeing in California
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216404	"""{\""lastWord\"":\""Maybe we ought to just start carving in stone again.\"",\""confidence\"":50}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_303.wav	maybe we ought to just start carving in stone again	1					1638807207592803212_sent_int_pegasus_65	279	input_phrase	892789	50	Maybe we ought to just start carving in stone again.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216404	"""{\""lastWord\"":\""maybe we ought to just start passing the stone again\"",\""confidence\"":60}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_303.wav	maybe we ought to just start carving in stone again	1					1638807207592803212_sent_int_pegasus_65	279	input_phrase	892848	60	maybe we ought to just start passing the stone again
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216404	"""{\""lastWord\"":\""maybe we ought to just start in stone again\"",\""confidence\"":52}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_303.wav	maybe we ought to just start carving in stone again	1					1638807207592803212_sent_int_pegasus_65	279	input_phrase	893031	52	maybe we ought to just start in stone again
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216404	"""{\""lastWord\"":\""maybe we ought to just start carving in stone again\"",\""confidence\"":67}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_303.wav	maybe we ought to just start carving in stone again	1					1638807207592803212_sent_int_pegasus_65	279	input_phrase	892970	67	maybe we ought to just start carving in stone again
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216404	"""{\""lastWord\"":\""Maybe we ought to just start carving in stone again.\"",\""confidence\"":60}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_303.wav	maybe we ought to just start carving in stone again	1					1638807207592803212_sent_int_pegasus_65	279	input_phrase	892898	60	Maybe we ought to just start carving in stone again.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216404	"""{\""lastWord\"":\""maybe we ought to just start carving in stone again\"",\""confidence\"":100}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_303.wav	maybe we ought to just start carving in stone again	1					1638807207592803212_sent_int_pegasus_65	279	input_phrase	892727	100	maybe we ought to just start carving in stone again
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216405	"""{\""lastWord\"":\""Of course, then we would have any room to put people.\"",\""confidence\"":73}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_907.wav	of course then we would have any room to put people	1					1638807207592803212_sent_int_pegasus_68	837	input_phrase	892783	73	Of course, then we would have any room to put people.
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5f74b3a0d780450b219f8616	PROLIFIC	27-Jan-2022 00:14:40	10164	216405	"""{\""lastWord\"":\""of course, then we would have any mean to -?\"",\""confidence\"":5}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_907.wav	of course then we would have any room to put people	1					1638807207592803212_sent_int_pegasus_68	837	input_phrase	892849	5	of course, then we would have any mean to -?
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5fb06b681048a00009ff3fa2	PROLIFIC	27-Jan-2022 00:18:35	10164	216405	"""{\""lastWord\"":\""then we wouldn't have any room to put people\"",\""confidence\"":41}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_907.wav	of course then we would have any room to put people	1					1638807207592803212_sent_int_pegasus_68	837	input_phrase	893030	41	then we wouldn't have any room to put people
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60c744d7fe1dee598dc47052	PROLIFIC	27-Jan-2022 00:18:08	10164	216405	"""{\""lastWord\"":\""of course then we would have anywhere to put people\"",\""confidence\"":24}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_907.wav	of course then we would have any room to put people	1					1638807207592803212_sent_int_pegasus_68	837	input_phrase	892964	24	of course then we would have anywhere to put people
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	60db48619d10beb5c73430f5	PROLIFIC	27-Jan-2022 00:16:08	10164	216405	"""{\""lastWord\"":\""Of course then we would have any room to put people\"",\""confidence\"":30}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_907.wav	of course then we would have any room to put people	1					1638807207592803212_sent_int_pegasus_68	837	input_phrase	892893	30	Of course then we would have any room to put people
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	61439189dfadd414530ad959	PROLIFIC	26-Jan-2022 23:37:07	10164	216405	"""{\""lastWord\"":\""of course then we wouldnt have any room to put people\"",\""confidence\"":99}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_907.wav	of course then we would have any room to put people	1					1638807207592803212_sent_int_pegasus_68	837	input_phrase	892730	99	of course then we wouldnt have any room to put people
human_evaluation_list_t1_0.csv	0	NOT AVAILABLE	NOT AVAILABLE	5ef0a71fb19a6e0fd4cde103	PROLIFIC	27-Jan-2022 00:09:25	10164	216406	"""{\""lastWord\"":\""Peremptory challenges are limited to I do know how many.\"",\""confidence\"":24}"""	1638807207592803212_sent_int_pegasus_noisy_babble_0_utt_1374.wav	peremptory challenges are limited to i do know how many	1					1638807207592803212_sent_int_pegasus_70	1259	input_phrase	892778	24	Peremptory challenges are limited to I do know how many.
